6600.00 	 4500.00 
6700.00 	 4500.00 
6800.00 	 4500.00 
6900.00 	 4500.00 
7000.00 	 4500.00 
7100.00 	 4500.00 
7200.00 	 4500.00 
7300.00 	 4500.00 
7400.00 	 4500.00 
7500.00 	 4500.00 
7600.00 	 4500.00 
7700.00 	 4500.00 
7800.00 	 4500.00 
7900.00 	 4500.00 
8000.00 	 4500.00 
8100.00 	 4500.00 
8200.00 	 4500.00 
8300.00 	 4500.00 
8400.00 	 4500.00 
8500.00 	 4500.00 
8600.00 	 4500.00 
8700.00 	 4500.00 
8800.00 	 4500.00 
8900.00 	 4500.00 
9000.00 	 4500.00 
9100.00 	 4500.00 
9200.00 	 4500.00 
9300.00 	 4500.00 
9400.00 	 4500.00 
9500.00 	 4500.00 
